Appointment_ID,Orders,MDL_No (from Orders),Order No.,Last Name,First Name,First_Last_Calculated,Firm,Attorney,Canonical_Name (from Attorney),Appoint,Remove,Interim,Appointment Types,Appointee Type,Plaintiff/Defendant
2804-37-4388,2804-37,2804,2804-37,Cecchi,James,James Cecchi,"Carella, Byrne, Cecchi, Olstein, Brody & Agnello, P.C.",176-James E. Cecchi,James E. Cecchi,checked,,,Management,Individual,Plaintiff
2804-37-4389,2804-37,2804,2804-37,Dickinson,Erin,Erin Dickinson,Crueger Dickinson LLC,797-Erin K. Dickinson,Erin K. Dickinson,checked,,,Management,Individual,Plaintiff
2804-37-4390,2804-37,2804,2804-37,Dugan,James,James Dugan,"The Dugan Law Firm, APLC",419-James R. Dugan II,James R. Dugan II,checked,,,Management,Individual,Plaintiff
2804-37-4391,2804-37,2804,2804-37,Geller,Paul,Paul Geller,Robbins Geller Rudman & Dowd LLP,13-Paul J. Geller,Paul J. Geller,checked,,,Management,Individual,Plaintiff
2804-37-4392,2804-37,2804,2804-37,Fuller,Michael,Michael Fuller,McHugh Fuller Law Group,1346-Michael J. Fuller Jr.,Michael J. Fuller Jr.,checked,,,Management,Individual,Plaintiff
2804-37-4393,2804-37,2804,2804-37,Kennedy,R.,R. Kennedy,"Weisman Kennedy & Berris Co, LPA",256-Robert E. Kennedy,Robert E. Kennedy,checked,,,Management,Individual,Plaintiff
2804-37-4394,2804-37,2804,2804-37,Lanier,Mark,Mark Lanier,Lanier Law Firm,71-W. Mark Lanier,W. Mark Lanier,checked,,,Management,Individual,Plaintiff
2804-37-4395,2804-37,2804,2804-37,Mougey,Peter,Peter Mougey,"Levin, Papantonio, Thomas, Mitchell, Rafferty & Proctor, PA",1347-Peter J. Mougey,Peter J. Mougey,checked,,,Management,Individual,Plaintiff
2804-37-4396,2804-37,2804,2804-37,Relkin,Ellen,Ellen Relkin,"Weitz & Luxenberg, P.C.",257-Ellen Relkin,Ellen Relkin,checked,,,Management,Individual,Plaintiff
2804-37-4397,2804-37,2804,2804-37,Sarko,Lynn,Lynn Sarko,Keller Rohrback,716-Lynn L. Sarko,Lynn L. Sarko,checked,,,Management,Individual,Plaintiff
2804-37-4398,2804-37,2804,2804-37,Shkolnik,Hunter,Hunter Shkolnik,Napoli Shkolnik PLLC,110-Hunter J. Shkolnik,Hunter J. Shkolnik,checked,,,Management,Individual,Plaintiff
2804-37-4399,2804-37,2804,2804-37,Seeger,Christopher,Christopher Seeger,Seeger Weiss LLP,130-Christopher A. Seeger,Christopher A. Seeger,checked,,,Management,Individual,Plaintiff
2804-37-4400,2804-37,2804,2804-37,Tellis,Roland,Roland Tellis,"Baron & Budd, P.C.",551-Roland K. Tellis,Roland K. Tellis,checked,,,Management,Individual,Plaintiff
2804-37-4401,2804-37,2804,2804-37,Young,James,James Young,Morgan & Morgan,1348-James D. Young,James D. Young,checked,,,Management,Individual,Plaintiff
2804-37-4402,2804-37,2804,2804-37,Weinberger,Peter,Peter Weinberger,"Spangenberg Shibley & Liber, LLP",536-Peter H. Weinberger,Peter H. Weinberger,checked,,,Communications,Individual,Plaintiff
2804-37-4403,2804-37,2804,2804-37,Skikos,Steve,Steve Skikos,"Skikos, Crawford, Skikos and Joseph",259-Steven J. Skikos,Steven J. Skikos,checked,,,Communications,Individual,Plaintiff
2804-37-4404,2804-37,2804,2804-37,Rafferty,Troy,Troy Rafferty,"Levin, Papantonio, Thomas, Mitchell, Rafferty and Proctor",283-Troy A. Rafferty,Troy A. Rafferty,checked,,,Communications,Individual,Plaintiff
2804-31-4405,2804-31,2804,2804-31,Tarney,Tyler,Tyler Tarney,"Gordon & Rees, LLP",1349-Tyler G. Tarney,Tyler G. Tarney,checked,,,Management,Individual,Defendant
2804-31-4406,2804-31,2804,2804-31,Robinson,John,John Robinson,"Gordon & Rees, LLP",1350-John J. Robinson,John J. Robinson,checked,,,Management,Individual,Defendant
2804-31-4407,2804-31,2804,2804-31,Sestack,Ryan,Ryan Sestack,"Gordon & Rees, LLP",1351-Ryan J. Sestack,Ryan J. Sestack,checked,,,Management,Individual,Defendant
2804-31-4408,2804-31,2804,2804-31,Spencer,S.,S. Spencer,"Shaheen & Gordon, P.A.",1352-Suzanne A. Spencer,Suzanne A. Spencer,checked,,,Management,Individual,Defendant
2804-31-4409,2804-31,2804,2804-31,Cheffo,Mark,Mark Cheffo,Quinn Emanuel Urquhart & Sullivan LLP,1107-Mark S. Cheffo,Mark S. Cheffo,checked,,,"Management,Communications",Individual,Defendant
2804-31-4410,2804-31,2804,2804-31,Reed,Steven,Steven Reed,"Morgan, Lewis & Bockius LLP",1353-Steven A. Reed,Steven A. Reed,checked,,,Management,Individual,Defendant
2804-31-4411,2804-31,2804,2804-31,Lifland,Charles,Charles Lifland,O'Melveny & Myers LLP,1354-Charles C. Lifland,Charles C. Lifland,checked,,,Management,Individual,Defendant
2804-31-4412,2804-31,2804,2804-31,Stern,Jonathan,Jonathan Stern,Arnold & Porter Kaye Scholer LLP,1355-Jonathan L. Stern,Jonathan L. Stern,checked,,,Management,Individual,Defendant
2804-31-4413,2804-31,2804,2804-31,Welch,Donna,Donna Welch,Kickland & Ellis LLP,1356-Donna M. Welch,Donna M. Welch,checked,,,Management,Individual,Defendant
2804-31-4414,2804-31,2804,2804-31,O'Connor,Brien,Brien O'Connor,Ropes & Gray LLP,1357-Brien T. O’Connor,Brien T. O’Connor,checked,,,Management,Individual,Defendant
2804-31-4415,2804-31,2804,2804-31,Donohue,J.,J. Donohue,Holland & Knight LLP,1358-John M. Donohue,John M. Donohue,checked,,,Management,Individual,Defendant
2804-31-4416,2804-31,2804,2804-31,Mainigi,Enu,Enu Mainigi,Williams & Connolly LLP,1359-Enu A. Mainigi,Enu A. Mainigi,checked,,,"Management,Communications",Individual,Defendant
2804-31-4417,2804-31,2804,2804-31,Nicholas,Robert,Robert Nicholas,ReedSmith,1360-Robert A. Nicholas,Robert A. Nicholas,checked,,,Management,Individual,Defendant
2804-31-4418,2804-31,2804,2804-31,Lynch,Mark,Mark Lynch,Covington & Burling LLP,1361-Mark H. Lynch,Mark H. Lynch,checked,,,Management,Individual,Defendant
2804-31-4419,2804-31,2804,2804-31,Delinsky,Eric,Eric Delinsky,Zuckerman Spaeder LLP,1362-Eric R. Delinsky,Eric R. Delinsky,checked,,,Management,Individual,Defendant
2804-31-4420,2804-31,2804,2804-31,Wooley,James,James Wooley,Jones Day,1363-James R. Wooley,James R. Wooley,checked,,,Management,Individual,Defendant
2804-31-4421,2804-31,2804,2804-31,Smith,John,John Smith,Flaherty Sensabaugh Bonasso PLLC,1364-John A. Smith,John A. Smith,checked,,,Management,Individual,Defendant
2804-31-4422,2804-31,2804,2804-31,Rendon,Carole,Carole Rendon,BakerHostetler,1365-Carole S. Rendon,Carole S. Rendon,checked,,,Communications,Individual,Defendant
2804-31-4423,2804-31,2804,2804-31,McClure,Shannon,Shannon McClure,Reed Smith,1366-Shannon M. Roberts,Shannon M. Roberts,checked,,,Communications,Individual,Defendant
2804-31-4424,2804-31,2804,2804-31,Cascarilla,Ralph,Ralph Cascarilla,"Walter Haverfield, LLP",1367-Ralph E. Cascarilla,Ralph E. Cascarilla,checked,,,Communications,Individual,Defendant
2804-38-4426,2804-38,2804,2804-38,Robinson,John,John Robinson,"Gordon & Rees, LLP",1350-John J. Robinson,John J. Robinson,checked,,,Management,Individual,Defendant
2804-96-4427,2804-96,2804,2804-96,Hobart,Geoffrey,Geoffrey Hobart,,1368-Geoffrey E. Hobart,Geoffrey E. Hobart,checked,,,Communications,Individual,Defendant
2804-96-4428,2804-96,2804,2804-96,Cascarilla,Ralph,Ralph Cascarilla,,1367-Ralph E. Cascarilla,Ralph E. Cascarilla,,checked,,Communications,Individual,Defendant
2804-118-4429,2804-118,2804,2804-118,Rice,Joe,Joe Rice,,254-Joseph F. Rice,Joseph F. Rice,checked,,,Settlement,Individual,Plaintiff
2804-118-4430,2804-118,2804,2804-118,Hanly,Paul,Paul Hanly,,31-Paul J. Hanly Jr,Paul J. Hanly Jr,checked,,,Settlement,Individual,Plaintiff
2804-118-4431,2804-118,2804,2804-118,Cabraser,Elizabeth,Elizabeth Cabraser,,7-Elizabeth J. Cabraser,Elizabeth J. Cabraser,checked,,,Settlement,Individual,Plaintiff
2804-118-4432,2804-118,2804,2804-118,Rafferty,Troy,Troy Rafferty,,283-Troy A. Rafferty,Troy A. Rafferty,checked,,,Settlement,Individual,Plaintiff
2804-118-4433,2804-118,2804,2804-118,Geller,Paul,Paul Geller,,13-Paul J. Geller,Paul J. Geller,checked,,,Settlement,Individual,Plaintiff
2804-118-4434,2804-118,2804,2804-118,Seeger,Chris,Chris Seeger,,130-Christopher A. Seeger,Christopher A. Seeger,checked,,,Settlement,Individual,Plaintiff
2804-118-4435,2804-118,2804,2804-118,Budd,Russell,Russell Budd,,253-Russell W. Budd,Russell W. Budd,checked,,,Settlement,Individual,Plaintiff
2804-118-4436,2804-118,2804,2804-118,Birnbaum,Sheila,Sheila Birnbaum,,644-Sheila L. Birnbaum,Sheila L. Birnbaum,checked,,,Settlement,Individual,Defendant
2804-118-4437,2804-118,2804,2804-118,Reed,Steven,Steven Reed,,1353-Steven A. Reed,Steven A. Reed,checked,,,Settlement,Individual,Defendant
2804-118-4438,2804-118,2804,2804-118,Lifland,Charles,Charles Lifland,,1354-Charles C. Lifland,Charles C. Lifland,checked,,,Settlement,Individual,Defendant
2804-118-4439,2804-118,2804,2804-118,Stern,Jonathan,Jonathan Stern,,1355-Jonathan L. Stern,Jonathan L. Stern,checked,,,Settlement,Individual,Defendant
2804-118-4440,2804-118,2804,2804-118,Filip,Mark,Mark Filip,,1370-Mark R. Filip,Mark R. Filip,checked,,,Settlement,Individual,Defendant
2804-118-4441,2804-118,2804,2804-118,O'Connor,Brien,Brien O'Connor,,1357-Brien T. O’Connor,Brien T. O’Connor,checked,,,Settlement,Individual,Defendant
2804-118-4442,2804-118,2804,2804-118,Donohue,J.,J. Donohue,,1358-John M. Donohue,John M. Donohue,checked,,,Settlement,Individual,Defendant
2804-118-4443,2804-118,2804,2804-118,Mainigi,Enu,Enu Mainigi,,1359-Enu A. Mainigi,Enu A. Mainigi,checked,,,Settlement,Individual,Defendant
2804-118-4444,2804-118,2804,2804-118,Hobart,Geoffrey,Geoffrey Hobart,,1368-Geoffrey E. Hobart,Geoffrey E. Hobart,checked,,,Settlement,Individual,Defendant
2804-118-4445,2804-118,2804,2804-118,Smith,Jack,Jack Smith,,1364-John A. Smith,John A. Smith,checked,,,Settlement,Individual,Defendant
2804-118-4446,2804-118,2804,2804-118,Nicholas,Robert,Robert Nicholas,,1360-Robert A. Nicholas,Robert A. Nicholas,checked,,,Settlement,Individual,Defendant
2804-118-4447,2804-118,2804,2804-118,Peacock,Jennifer,Jennifer Peacock,Tennessee Attorney General,1371-Jennifer E. Peacock,Jennifer E. Peacock,checked,,,Settlement,Individual,
2804-118-4448,2804-118,2804,2804-118,O'Neill,Tad,Tad O'Neill,Washington State Attorney General,1372-Tad Robinson O’Neill,Tad Robinson O’Neill,checked,,,Settlement,Individual,
2804-118-4449,2804-118,2804,2804-118,Conroy,Jayne,Jayne Conroy,,36-Jayne Conroy,Jayne Conroy,checked,,checked,ClassCounsel,Individual,Plaintiff
2804-118-4450,2804-118,2804,2804-118,Seeger,Christopher,Christopher Seeger,,130-Christopher A. Seeger,Christopher A. Seeger,checked,,checked,ClassCounsel,Individual,Plaintiff
2804-2591-4451,2804-2591,2804,2804-2591,Conroy,Jayne,Jayne Conroy,,36-Jayne Conroy,Jayne Conroy,checked,,,ClassCounsel,Individual,Plaintiff
2804-2591-4452,2804-2591,2804,2804-2591,Seeger,Christopher,Christopher Seeger,,130-Christopher A. Seeger,Christopher A. Seeger,checked,,,ClassCounsel,Individual,Plaintiff
2804-2591-4453,2804-2591,2804,2804-2591,Stranch,Gerard,Gerard Stranch,,406-James G. Stranch IV,James G. Stranch IV,checked,,,ClassCounsel,Individual,Plaintiff
2804-2591-4454,2804-2591,2804,2804-2591,Renne,Louise,Louise Renne,,1374-Louise H. Renne,Louise H. Renne,checked,,,ClassCounsel,Individual,Plaintiff
2804-2591-4455,2804-2591,2804,2804-2591,Carter,Zachary,Zachary Carter,,1375-Zachary W. Carter,Zachary W. Carter,checked,,,ClassCounsel,Individual,Plaintiff
2804-2591-4456,2804-2591,2804,2804-2591,Flessner,Mark,Mark Flessner,,1376-Mark A. Flessner,Mark A. Flessner,checked,,,ClassCounsel,Individual,Plaintiff
2551-134-4457,2551-134,2551,2551-134,Shelquist,Robert,Robert Shelquist,"Lockridge Grindal Nauen, PLLP",1222-Robert K. Shelquist,Robert K. Shelquist,checked,,,Management,Individual,Plaintiff
2551-545-4458,2551-545,2551,2551-545,Raiter,Shawn,Shawn Raiter,Larson King,474-Shawn M. Raiter,Shawn M. Raiter,checked,,,Management,Individual,Plaintiff
2551-545-4459,2551-545,2551,2551-545,LaDuca,Charles,Charles LaDuca,"Cuneo Gilbert & LaDuca, LLP",1146-Charles J. LaDuca,Charles J. LaDuca,checked,,,Management,Individual,Plaintiff
2575-113-4460,2575-113,2575,2575-113,Carson,Shanon,Shanon Carson,"Berger & Montague, P.C.",515-Shanon J. Carson,Shanon J. Carson,checked,,checked,ClassCounsel,Individual,Plaintiff
2575-113-4461,2575-113,2575,2575-113,Abramson,Glen,Glen Abramson,"Berger & Montague, P.C.",516-Glen L. Abramson,Glen L. Abramson,checked,,checked,ClassCounsel,Individual,Plaintiff
2575-113-4462,2575-113,2575,2575-113,Howard,Patrick,Patrick Howard,"Saltz, Mongeluzzi, Barrett & Bendesky",517-Patrick Howard,Patrick Howard,checked,,checked,ClassCounsel,Individual,Plaintiff
2575-113-4463,2575-113,2575,2575-113,Wallace,Edward,Edward Wallace,Wexler Wallace LLP,234-Edward A. Wallace,Edward A. Wallace,checked,,checked,ClassCounsel,Individual,Plaintiff
2575-489-4464,2575-489,2575,2575-489,Popilock,John,John Popilock,"Law Offices of Robert A. Stutman, P.C.",518-John M. Popilock,John M. Popilock,checked,,,Communications,Individual,Plaintiff
2575-489-4465,2575-489,2575,2575-489,"Paris,",Simon,"Simon Paris,","Saltz Mongeluzzi Barrett & Bendesky, PC",519-Simon B. Paris,Simon B. Paris,checked,,,Communications,Individual,Plaintiff
2599-4659-4466,2599-4659,2599,2599-4659,Priet,Pete,Pete Priet,"Podhurst Orseck,P.A.",548-Peter Prieto,Peter Prieto,checked,,,ClassCounsel,Individual,Plaintiff
2599-4660-4467,2599-4660,2599,2599-4660,Miner,Curtis,Curtis Miner,Colson Hicks Eidson,549-Curtis B. Miner,Curtis B. Miner,checked,,,ClassCounsel,Individual,Plaintiff
2599-4660-4468,2599-4660,2599,2599-4660,Smith,Todd,Todd Smith,Smith LaCien LLP,552-Todd A. Smith,Todd A. Smith,checked,,,ClassCounsel,Individual,Plaintiff
2599-4660-4469,2599-4660,2599,2599-4660,Boies,David,David Boies,"Boies, Schiller & Flexner LLP",550-David Boies II,David Boies II,checked,,,ClassCounsel,Individual,Plaintiff
2599-4660-4470,2599-4660,2599,2599-4660,Cecchi,James,James Cecchi,"Carella Byrne Cecchi Olstein Brody & Agnello, PC",176-James E. Cecchi,James E. Cecchi,checked,,,ClassCounsel,Individual,Plaintiff
2599-4660-4471,2599-4660,2599,2599-4660,Tellis,Roland,Roland Tellis,"Baron & Budd, PC",551-Roland K. Tellis,Roland K. Tellis,checked,,,ClassCounsel,Individual,Plaintiff
2599-4660-4472,2599-4660,2599,2599-4660,Furst,Rachel,Rachel Furst,Maderal Byrne & Furst PLLC,1377-Rachel W. Furst,Rachel W. Furst,checked,,,ClassCounsel,Individual,Plaintiff
2599-4660-4473,2599-4660,2599,2599-4660,Cabraser,Elizabeth,Elizabeth Cabraser,Lieff Cabraser Heimann & Bernstein LLP,7-Elizabeth J. Cabraser,Elizabeth J. Cabraser,checked,,,ClassCounsel,Individual,Plaintiff
2559-4689-4474,2559-4689,2599,2559-4689,Miner,Curtis,Curtis Miner,Colson Hicks Eidson,549-Curtis B. Miner,Curtis B. Miner,checked,,,ClassCounsel,Individual,Plaintiff
2559-4689-4475,2559-4689,2599,2559-4689,Smith,Todd,Todd Smith,Smith LaCien LLP,552-Todd A. Smith,Todd A. Smith,checked,,,ClassCounsel,Individual,Plaintiff
2559-4689-4476,2559-4689,2599,2559-4689,Boies,David,David Boies,"Boies, Schiller & Flexner LLP",550-David Boies II,David Boies II,checked,,,ClassCounsel,Individual,Plaintiff
2559-4689-4477,2559-4689,2599,2559-4689,Cecchi,James,James Cecchi,"Carella Byrne Cecchi Olstein Brody & Agnello, PC",176-James E. Cecchi,James E. Cecchi,checked,,,ClassCounsel,Individual,Plaintiff
2559-4689-4478,2559-4689,2599,2559-4689,Tellis,Roland,Roland Tellis,"Baron & Budd, PC",551-Roland K. Tellis,Roland K. Tellis,checked,,,ClassCounsel,Individual,Plaintiff
2559-4689-4479,2559-4689,2599,2559-4689,Furst,Rachel,Rachel Furst,Maderal Byrne & Furst PLLC,1377-Rachel W. Furst,Rachel W. Furst,checked,,,ClassCounsel,Individual,Plaintiff
2559-4689-4480,2559-4689,2599,2559-4689,Cabraser,Elizabeth,Elizabeth Cabraser,Lieff Cabraser Heimann & Bernstein LLP,7-Elizabeth J. Cabraser,Elizabeth J. Cabraser,checked,,,ClassCounsel,Individual,Plaintiff
2555-53-4481,2555-53,2555,2555-53,,, ,"Fleischman Law Firm, PLLC",,,checked,,,LeadCounsel,Firm,Plaintiff
2555-53-4482,2555-53,2555,2555-53,,, ,Barrett Law Group,,,checked,,,LeadCounsel,Firm,Plaintiff
2555-53-4483,2555-53,2555,2555-53,Fleischman,Keith,Keith Fleischman,Fleischman Law Firm PLLC,,,,,,,,
2555-53-4484,2555-53,2555,2555-53,Barrett,Don,Don Barrett,Barrett Law Group,,,,,,,,
2555-53-4485,2555-53,2555,2555-53,Gore,Pierce,Pierce Gore,Pratt & Associates,,,,,,,,
2555-53-4486,2555-53,2555,2555-53,Clifford,Robert,Robert Clifford,Clifford Law Offices,,,,,,,,
2555-53-4487,2555-53,2555,2555-53,Knutson,Mark,Mark Knutson,Finkelstein & Krinsk LLP,,,,,,,,
2555-53-4488,2555-53,2555,2555-53,Reginald,Von Terrell,Von Terrell Reginald,Terrell Law Group,,,,,,,,
2555-53-4489,2555-53,2555,2555-53,Howard,Phillip,Phillip Howard,"Howard and Associates, P.A.",,,,,,,,
2555-53-4490,2555-53,2555,2555-53,LaDuca,Charles,Charles LaDuca,"Cuneo Gilbert and LaDuca, LLP",,,,,,,,
2555-53-4491,2555-53,2555,2555-53,Thrash,Thomas,Thomas Thrash,Thrash Law Firm,,,,,,,,
2555-74-4492,2555-74,2555,2555-74,LaDuca,Charles ,Charles  LaDuca,,1146-Charles J. LaDuca,Charles J. LaDuca,,checked,,Management,Individual,Plaintiff
2555-74-4493,2555-74,2555,2555-74,Cuneo,Jonathan,Jonathan Cuneo,,1378-Jonathan W. Cuneo,Jonathan W. Cuneo,checked,,,Management,Individual,Plaintiff
2555-74-4494,2555-74,2555,2555-74,Lovelace,Dewitt,Dewitt Lovelace,Lovelace Law Firm,1379-Dewitt M. Lovelace Sr,Dewitt M. Lovelace Sr,checked,,,Management,Individual,Plaintiff
2555-74-4495,2555-74,2555,2555-74,Jones,Zona,Zona Jones,"Provost Umphrey Law Firm, L.L.P",1011-Gene M. Z. Jones II,Gene M. Z. Jones II,checked,,,Management,Individual,Plaintiff
2613-169-4496,2613-169,2613,2613-169,,, ,"Webb, Klase & Lemond, LLC",,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4497,2613-169,2613,2613-169,,, ,McCune Wright LLP,,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4498,2613-169,2613,2613-169,,, ,Tycko & Zavareei LLP,,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4499,2613-169,2613,2613-169,,, ,"Kohn, Swift & Graf, P.C.",,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4500,2613-169,2613,2613-169,,, ,"Carey, Danis & Lowe",,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4501,2613-169,2613,2613-169,,, ,"Hargrove Pierson & Brown, P.A.",,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4502,2613-169,2613,2613-169,,, ,Office of Mark C. Tannenbaum,,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4503,2613-169,2613,2613-169,,, ,"Hopkins Law Firm, LLC",,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4504,2613-169,2613,2613-169,,, ,"Webb, Klase & Lemond, LLC
",,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4505,2613-169,2613,2613-169,,, ,McCune Wright LLP,,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4506,2613-169,2613,2613-169,,, ,"Golomb & Honik, P.C.
",,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4507,2613-169,2613,2613-169,,, ,Tycko & Zavareei LLP,,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4508,2613-169,2613,2613-169,,, ,"Kohn, Swift & Graf, P.C.",,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4509,2613-169,2613,2613-169,,, ,"Carey, Danis & Lowe",,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4510,2613-169,2613,2613-169,,, ,"Hargrove Pierson & Brown, P.A.",,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4511,2613-169,2613,2613-169,,, ,Law Office of Mark C. Tannenbaum,,,checked,,,ClassCounsel,Firm,Plaintiff
2613-169-4512,2613-169,2613,2613-169,,, ,"Hopkins Law Firm, LLC",,,checked,,,ClassCounsel,Firm,Plaintiff
2624-44-4513,2624-44,2624,2624-44,Levine,Jonathan,Jonathan Levine,Pritzker Levine,1381-Jonathan K. Levine,Jonathan K. Levine,checked,,checked,LeadCounsel,Individual,Plaintiff
2624-44-4514,2624-44,2624,2624-44,Pritzker,Elizabeth,Elizabeth Pritzker,Pritzker Levine,1094-Elizabeth C. Pritzker,Elizabeth C. Pritzker,checked,,checked,LeadCounsel,Individual,Plaintiff
2624-44-4515,2624-44,2624,2624-44,Gregory,Philip,Philip Gregory,Cotchett,1382-Philip L. Gregory Jr,Philip L. Gregory Jr,checked,,checked,LeadCounsel,Individual,Plaintiff
2624-44-4516,2624-44,2624,2624-44,"Williams
",Steven,"Steven Williams
",Cotchett,1383-Steven N. Williams,Steven N. Williams,checked,,checked,LeadCounsel,Individual,Plaintiff
2624-44-4517,2624-44,2624,2624-44,Edling,Matthew,Matthew Edling,Cotchett,800-Matthew K. Edling,Matthew K. Edling,checked,,checked,LeadCounsel,Individual,Plaintiff
2624-44-4518,2624-44,2624,2624-44,Girard,Daniel,Daniel Girard,Girard Gibbs,1078-Daniel C. Girard,Daniel C. Girard,checked,,checked,LeadCounsel,Individual,Plaintiff
2624-44-4519,2624-44,2624,2624-44,Kramer,Elizabeth,Elizabeth Kramer,Girard Gibbs,1384-Elizabeth A. Kramer,Elizabeth A. Kramer,checked,,checked,LeadCounsel,Individual,Plaintiff
2475-155-4520,2475-155,2475,2475-155,,, ,Kirby McInerney LLP,,,checked,,checked,LeadCounsel,Firm,Plaintiff
2475-155-4521,2475-155,2475,2475-155,,, ,"Morgan & Morgan, P.C.",,,checked,,checked,LeadCounsel,Firm,Plaintiff
2475-155-4522,2475-155,2475,2475-155,,, ,"Fenet Law Firm, PLC",,,checked,,checked,LeadCounsel,Firm,Plaintiff
2475-155-4523,2475-155,2475,2475-155,,, ,"Edwards Kirby, LLP",,,checked,,checked,LeadCounsel,Firm,Plaintiff
2179-2-4524,2179-2,2179,2179-2,Haycraft ,Don,Don Haycraft ,,,,checked,,checked,Communications,Individual,Defendant
2804-4286-4525,2804-4286,2804,2804-4286,Conroy,Jayne,Jayne Conroy,,36-Jayne Conroy,Jayne Conroy,checked,,,Fees,Individual,Plaintiff
2804-4286-4526,2804-4286,2804,2804-4286,Farrell,Paul,Paul Farrell,,184-Paul T. Farrell,Paul T. Farrell,checked,,,Fees,Individual,Plaintiff
2804-4286-4527,2804-4286,2804,2804-4286,Rice,Joe,Joe Rice,,254-Joseph F. Rice,Joseph F. Rice,checked,,,Fees,Individual,Plaintiff
2804-4286-4528,2804-4286,2804,2804-4286,Weinberger,Peter,Peter Weinberger,,536-Peter H. Weinberger,Peter H. Weinberger,checked,,,Fees,Individual,Plaintiff
2627-1382-4529,2627-1382,2627,2627-1382,Reed,Shawn,Shawn Reed,,1385-Shawn C. Reed,Shawn C. Reed,checked,,,LeadCounsel,Individual,Plaintiff
2627-1382-4530,2627-1382,2627,2627-1382,Sullivan,Kevin,Kevin Sullivan,,1386-Kevin P. Sullivan,Kevin P. Sullivan,checked,,,LeadCounsel,Individual,Plaintiff
2627-1524-4531,2627-1524,2627,2627-1524,Toll,Steven,Steven Toll,Cohen Milstein Sellers & Toll PLLC,1316-Steven J. Toll,Steven J. Toll,checked,,,ClassCounsel,Individual,Plaintiff
